comment,positive,negative,rude,offensive,abusive,hate speech
فیفا پہلے ہی زیدان کے خلاف تحقیقات کر رہی ہے اور اس بات کا امکان ہے کہ اس کا ورلڈکپ کے بہترین کھلاڑی کا اعزاز واپس لے لیا جائے گا اور دونوں کھلاڑیوں کو جولائی کو فیفا کے سامنے پیش ہونے کا حکم دیا گیا ہے,0,1,0,0,0,0
زیدان نے اپنے انٹرویو میں کہا تھا کہ ایک جانب فیفا نے نسل پرستی کے خلاف جنگ کا اعلان کیا ہے اور دوسری جانب اٹلی کے ایک وزیر کا بیان آیا ہے کہ اٹلی کی ٹیم نے فرانس کی کالوں مسلمانوں اور کمیونسٹوں پر مشتمل ٹیم کو شکست دی ہے,0,1,0,0,0,0
میتراتزی آہستہ آہستہ اپنے کرتوت کا اعتراف کر رہا ہے اب اس کا کہنا ہے کہ اس نے زیدان کی ماں کے متعلق نہیں صرف اس کی بہن کے متعلق کچھ کہا تھا ابھی اس نے کسی مذہبی یا نسلی تعصب کی بات کرنے کا اعتراف نہیں کیا,0,1,0,0,0,0
ان سب باتوں کے باوجود میں یہی سمجھتا ہوں کہ زیدان نے غلط کیا تھا وہ ایک لمحے کی چوک کی وجہ سے اپنی ٹیم کی شکست کا ذمہ دار بنا اور جو عظمت اس کے حصے میں آنی تھی وہ بھی گنوائی,0,1,0,0,0,0
یہ بات قابل غور ہے کہ زیدان نے پہلی مرتبہ ایسی حرکت نہیں کی بلکہ ایک سے زائد مواقع پر ایسا ہو چکا ہے کے ورلڈ کپ میں سعودی عرب کے پلیئر کے خلاف خراب فاؤل کرنے پر اس پر دو میچوں کی پابندی لگائی گئی لیکن یہ بات اس ورلڈکپ کے فائنل میں زیدان کی کارکردگی کے باعث دب گئی تھی,0,1,0,0,0,0
سننے میں آیا ہے کہ سعودی عرب کے کھلاڑی نے بھی اس وقت زیدان کو کچھ الٹا پلٹا کہا تھا شاید اس کے بربر ہونے کے حوالے سے جو زیدان برداشت نہیں کر سکا,0,1,0,0,0,0
دیکھیں کہ کیا نتیجہ نکلتا ہے کی پیشی کے بعد,0,1,0,0,0,0
کوارٹرفائنل جاری ہے ہاف ٹائم پر کوئی گول نہیں ہوا لوگ کہتے ہیں کہ انگلستان جیتے گا مگر دل نہیں مانتا,0,1,0,0,0,0
اور منٹ تک کوئی گول نہیں ہوا,0,1,0,0,0,0
لگ رہا ہے کہ یہ میچ بھی ایکسٹرا ٹائم میں جائے گا انگلستان کھلاڑیوں سے کھیل رہا ہے مگر پرتگال پھر بھی گول نہ کر سکا,0,1,0,0,0,0
بہت عمدہ جاری رکھیں میری ہمدردیاں انگلستان کے ساتھ ہیں اور وہی ورلڈ کپ جیتے گا,0,1,0,0,0,0
انگلینڈ پچھلے آدھے گھنٹے سے کھلاڑیوں سے کھیل رہا ہے اس لئے امید تو کی جاتی ہے کہ پرتگال جیت جائے گا کا بھی یہی خیال ہے,0,1,0,0,0,0
تم تھالی کے بیگن کی طرح ادھر ا دھر کیوں لڑھک رہے ہو,0,1,0,0,0,0
کسی ایک طرف کیوں نہیں ہو جاتے کل تک تو جرمنی کیساتھ تھے کچھ تو شرم کرو یار,0,1,0,0,0,0
ظفری آگیا یار اب اپنی ذمہ داری سنبھالو میں چلا جرمنی کے حق میں,0,1,0,0,0,0
لائیو سکور چلتا رہے تو مزہ آئے,0,1,0,0,0,0
صیح کہا کہ انگلینڈ کے دس کھلاڑیوں کے کھیلنے کے باوجود بھی فائدہ نہیں ا ٹھا سکا,0,1,0,0,0,0
پہلے انگلینڈ نے م س کی اور اب پاگل پرتگال کے کھلاڑی نے گول کیپر کو دھوکہ دینے کے باوجود م س کر دی,0,1,0,0,0,0
اب پرتگال گیا,0,1,0,0,0,0
پرتگال نے باہر مار دی اب پرتگال کو ڈوب مرنا چاہیئے,0,1,0,0,0,0
واہ مقابلہ برابر ہے,0,1,0,0,0,0
ابھی پچ گیا ہے,0,1,0,0,0,0
آخری موقع ہے انگلینڈ کے پاس,0,1,0,0,0,0
پرتگال نے اب گول کردیا تو جیت جائےگیا,0,1,0,0,0,0
انگلینڈ آج تک ورلڈ کپ میں ککس پر ہر میچ ہارا ہے,0,1,0,0,0,0
اور آج بھی ہار گیا,0,1,0,0,0,0
پرتگال کا کے بعد سے یہ پہلا سیمی فائنل ہے,0,1,0,0,0,0
چلو اب چلتے ہیں فرانس اور فیورٹ برازیل کے میچ کی طرف,0,1,0,0,0,0
گڈ لک فار پرتگال اور سوری برائے انگلینڈ,0,1,0,0,0,0
انگلینڈ کے کھلاڑی بہت جذباتی ہورہے ہیں اور گراؤنڈ میں بیٹھ کر رو رہے ہیں,0,1,0,0,0,0
کیا پرتگال کی ٹیم میں رونالڈو نام کا کوئی کھلاڑی شامل تھا یا انگلینڈ کی ٹیم میں ابھی میرے کزن نے اپ ایم ایس این پر نک سے بدل کر جو رکھا ہے اس میں انہوں نے رونالڈو کے ساتھ اپنے کچھ برے عزائم کا اظہار کیا ہے,0,1,0,0,0,0
پرتگال کی ٹیم میں رونالڈو ہے مگر زیادہ مشہور برازیل کا رونالڈو ہے,0,1,0,0,0,0
شکریہ کزن نے بھی سی رونالڈو لکھا تھا,0,1,0,0,0,0
صرف آپ دوستوں کی دلچسپی کے لیے بتا رہا ہوں کہ پرتگال کی ٹیم کا کوچ سکولاری گزشتہ ورلڈ کپ کی فاتح برازیل کی ٹیم کا کوچ تھامیرا خیال ہے کہ انگلینڈ بدقسمت رہا کیونکہ کھلاڑیوں کے ساتھ بھی وہ میچ پینلٹی ککس تک لے گیا مگر پینلٹی ککس میں وہ کبھی بھی نہیں جیتا جانے کیوں یہ اسے راس نہیں آتی,0,1,0,0,0,0
دوسرے ہاف کے شروع میں ہی کپتان بیکھم انجری کے باعث باہر آگیا اور پھر سب سے اہم کھلاڑی رونی کو ریڈ کارڈ مل گیا جو کہ میرا خیال ہے کہ کچھ زیادتی تھی ریفری کی اس کے باوجود انگلینڈ نے گول نہیں ہونے دیا تو یہ اس کی کامیابی تھی,0,1,0,0,0,0
گھنٹے میں پہلا کوارٹرفائنل ہے یہ سب سے کوارٹرفائنل لگ رہا ہے میری ٹپ یہ ہے کہ جرمنی بہتر کھیل رہا ہے اور اسے ہوم گراؤنڈ کا فائدہ بھی ہے اس لئے وہ گول سے جیت جائے گا,0,1,0,0,0,0
پھر آپ کے نام کا نعرہ لگا کر جرمنی پر سٹہ لگا دوں,0,1,0,0,0,0
دیکھ لیجیے میں نے پھڑ لینا ہے اگر جرمنی نہ جیتا کیونکہ آپ پروفیشنل بابا جی نہیں لگتے مجھے,0,1,0,0,0,0
بلا شبہ بہت ٹف میچ ہوگا پورے ورلڈ کپ کا کسی بھی ٹیم کے جیتنے کی صورت میں تماشائیوں کی دلچسپی بہت کم ہو جائے گی,0,1,0,0,0,0
میچ شروع ہے منٹ ہو چکے ہیں,0,1,0,0,0,0
میرا خیال ہے کہ ارجنٹائن دو ایک سے جیت جائے گا,0,1,0,0,0,0
ارجنٹائن کی ٹیم ابھی تک جرمنی کی ٹیم بہتر کھیل پیش کر رہی ہے,0,1,0,0,0,0
پہلا ہاف ختم ہو گیا ہے,0,1,0,0,0,0
دیکھتے ہیں دوسرے ہاف میں کیا بنتا ہے,0,1,0,0,0,0
آج پہلی مرتبہ اس ورلڈ کپ میں جرمنی کو کوئی صحیح ٹیم ٹکری ہے,0,1,0,0,0,0
ہاں ارجنٹائن کی ٹیم کچھ بہتر لگ رہی ہے شکر ہے وہ ویسے نہیں کھیل رہے جیسے میکسکو کے خلاف کھیلے تھے,0,1,0,0,0,0
اگر ارجنٹائن نے اگلے ہاف میں برتری نہ حاصل کی تو پھر ان کے لئے مشکل ہے,0,1,0,0,0,0
سکور کارڈ تو لگ رہا ہے کہ صفر صفر ہی ہے کیسے,0,1,0,0,0,0
لو جی میری پیشگوئی کا پہلا حصہ مکمل ہوگیا,0,1,0,0,0,0
ارجنٹائن جرمنی,0,1,0,0,0,0
میں اپنی بیٹی کو لنچ کرا کر اور سلا کر واپس آیا ہوں تو ارجنٹائن ایک گول کر چکا ہے منٹ ہو چکے ہیں,0,1,0,0,0,0
میں آپ کا خط پڑھ رہا تھا کہ جرمنی نے گول کر دیا,0,1,0,0,0,0
لو جی میری پیشگوئی کا دوسرا حصہ بھی مکمل,0,1,0,0,0,0
ارجنٹائن جرمنی,0,1,0,0,0,0
اب تیسری اور آخری پیشگوئی کا انتظار جو کہ فاضل وقت میں متوقع ہے,0,1,0,0,0,0
ہو سکتا ہے کہ زکریا بھائی کی ٹپ چلے,0,1,0,0,0,0
کا تو خیال ہے کہ جرمنی جیت جائے گا,0,1,0,0,0,0
بلکل یہ بھی ہوسکتا ہے کون جانتا ہے بس اندازے ہی تو ہیں,0,1,0,0,0,0
میچ ایکسٹرا ٹائم پر گیا,0,1,0,0,0,0
اب بیٹنگ مارکیٹ کی چاندی,0,1,0,0,0,0
اب پینلٹی ککس چلیں گی,0,1,0,0,0,0
جرمنی جیت گیا,0,1,0,0,0,0
بہت خوب مزید جاری رکھیں,0,1,0,0,0,0
زندہ باد جرمنی جیتا گیاااااااااااااااااااااا,0,1,0,0,0,0
مجھے تو بلکل مزا نہیں آیا,0,1,0,0,0,0
میری فیورٹ ٹیمز برازیل اور ارجنٹائن ہی تھیں اب برازیل سے ہی ا مید ہے,0,1,0,0,0,0
یعنی برازیل کا کباڑہ بھی تمھارے ذمے شرم کرو یار,0,1,0,0,0,0
ویسے دونوں کی ٹپس نے کام نہیں کیا,0,1,0,0,0,0
زندہ باد جرمنی,0,1,0,0,0,0
آج ناکوں چنے چبا دیے تھے ارجنٹائن نے اور کچھ دیر تک میچ پر حاوی بھی رہے تھے لیکن جرمنی نے بھی بہت زبردست کھیل کا مظاہرہ کیا اور قسمت نے بھی ان کا ساتھ دیا,0,1,0,0,0,0
فیصلہ پنلٹی شوٹ آؤٹ پر ہوا تھا اور یہ جرمنی کے گول کیپر ینز لیہمان کا بھی امتحان جسے گزشتہ ورلڈکپ کے ہیرو اولیور خان کی جگہ ٹیم میں شامل کیا گیا تھا اور اس نے اپنی ٹیم میں شمولیت کا فیصلہ درست ثابت کر دکھایا پنلٹی شوٹ آؤٹ سے قبل ایک خوبصورت منظر اس وقت دیکھنے میں آیا جب اولیور خان جس کی ینز لیہمان سے زبردست پیشہ ورانہ رقابت چلتی ہے ینز لیہمان کے پاس آیا اور اس کی بہت شفقت سے حوصلہ افزائی کی اور میچ ختم ہونے پر اس سے بغل گیر ہو کر اسے شاباش بھی دی,0,1,0,0,0,0
میچ کے بعد ایک عجیب و غریب سین دیکھنے میں آیا جس میں ارجنٹائن کے کھلاڑی اور جرمنی کی ٹیم کے منیجر اور دوسرے لوگ آپس میں دست بگریبان ہو رہے تھے ابھی تک اس کی سمجھ نہیں آئی کہ یہ کیا ہو رہا تھا,0,1,0,0,0,0
مجھے ارجنٹائن کی ٹیم سے اور خاص طور پر ارجنٹائن کے عوام سے ہمدردی ہے یہ میری پسندیدہ ٹیم ہے اور ان ملکوں کے پاس صرف فٹبال ہی ہے جس میں وہ اپنی تمام پریشانیوں کو بھلا دیتے ہیں,0,1,0,0,0,0
یہ میچ جرمنی کی چانسلر انجیلا میرکل بھی دیکھ رہی تھی اور بالکل بچوں کی طرح خوش ہو رہی تھی جرمنی کے میچ جیتنے کے بعد وہ جرمنی کے فٹ بال کے سربراہ فرانز بیکن باور سے بغل گیر ہو گئی بیکن باور میں ورلڈ کپ جیتنے والی جرمن ٹیم کا کپتان تھا اور میں ورلڈ کپ جیتنے والی جرمن ٹیم کا کوچ تھا,0,1,0,0,0,0
زندہ باد نبیل بھائی بہت عمدہ کمنٹری کی ہے,0,1,0,0,0,0
اکستان اور بنگلہ دیش ایک بار پھر آمنے سامنے,0,1,0,0,0,0
بیسٹ آف لک پاکستان,0,1,0,0,0,0
پاکستانی نے ٹاس جیت کر پہلے بیٹنگ کا فیصلہ کیا ہے,0,1,0,0,0,0
میچ ہارنے کا فیصلہ کیا,0,1,0,0,0,0
میری کرکٹنگ حس کہتی ہے کہ آج پاکستان جیتے گا ان شاء اللہ,0,1,0,0,0,0
چھوڑیں یار تابش بھائی کہاں اپنی حس کو زحمت دے رہے ہیں بس بےحسی طاری کرلیں اور بہت ہو لئے جذباتی جانا کے سب ہیں چپڑ قناتی,0,1,0,0,0,0
سٹارٹ تو اچھا ہے,0,1,0,0,0,0
جناب میں کرکٹ ہی انجوئے کرتا ہوں آج تک کسی موقع پر یہ نہیں کہا کہ آج کے بعد کرکٹ نہیں دیکھوں گا,0,1,0,0,0,0
یہ تو تجزیہ کیا ہے جو غلط بھی ہو سکتا ہے,0,1,0,0,0,0
جو بھی ہے میں نے نہیں دیکھنا,0,1,0,0,0,0
کہاں تک پہنچا کھیل,0,1,0,0,0,0
بس نہیں دیکھو آپ بھی نہیں دیکھو بس یہ حمیرا کرتی رہے گی,0,1,0,0,0,0
کوئی نہیں کوئی نہیں آپ بھی نہیں دیکھو,0,1,0,0,0,0
خود بھی نہیں دیکھنا اور دوسرے بھی نہ دیکھیں,0,1,0,0,0,0
یہ حمیرا صاحبہ ہیں نہ دیکھنے کے لئے کافی ہے,0,1,0,0,0,0
خبردار اگر کسی نے میچ دیکھا,0,1,0,0,0,0
تین اوور,0,1,0,0,0,0
بہت اچھا آغاز کیا ہے,0,1,0,0,0,0
پاور پلے کے بعد رنز اور ایک آؤٹ,0,1,0,0,0,0
ابھی تک تو سکور بہت اچھا جا رہا ہے اب دیکھیں اننگز کے سیکنڈ ہاف میں کیسا کھیلتے ہیں,0,1,0,0,0,0
احمد شہزاد کی ففٹی مکمل پاکستان رنز ایک وکٹ کے نقصان پہ,0,1,0,0,0,0
ھر تو سات اوور میں کم از کم ستر تک ہو جانے چاہیئںکیاخیال ہے,0,1,0,0,0,0
تک کا ٹوٹل ہو تو مزہ آئے,0,1,0,0,0,0
دو اوور اچھے کھیل جائے مزا آئے گا,0,1,0,0,0,0
نو بال پر چھکا آفریدی کا,0,1,0,0,0,0
اچھی فنشنگ ہو گئی تو سے اوپر کا ٹارگٹ دیا جا سکتا ہے,0,1,0,0,0,0
آفریدی آج نجانے کیا کھا کے آیا ہے ابھی تک بالز پر رنز بنا چکا ہے,0,1,0,0,0,0
اب تو لگتا ہے شاید بھی کراس کر ہی لیں,0,1,0,0,0,0
آج دماغ ساتھ لے کر آیا ہے,0,1,0,0,0,0
محمد حفیظ کو آؤٹ کر لیا گیا بالآخر,0,1,0,0,0,0
تازہ ترین صورت حال کیا ہے,0,1,0,0,0,0
اب تو انٹرسٹ ہی ختم ہوگیا ہے بس رزلٹ دیکھیںگے ہم نہیں دیکھ رہے میچ ویچ ہہہ,0,1,0,0,0,0
ین ففٹیاں ہوں تو سکور بورڈ چمکے,0,1,0,0,0,0
آفریدی کی ففٹی ہونے دے شعیب یار,0,1,0,0,0,0
ریدی نروس فورٹیز کا شکار ہو گیا شاید لیکن سکور اچھا ہو گیا ہے,0,1,0,0,0,0
لگ گئ شرط پھر دو دو بھینسوں کی,0,1,0,0,0,0
دل کو نہ جانے کیوں خوشی ہوئی شائد اب یہاں ورلڈ کپ کے ذکر پر شرمندہ نہیں ہونا پڑے گا,0,1,0,0,0,0
بھنگڑا ڈالنے کا دل کر رہا ہے,0,1,0,0,0,0
یہ ورلڈ کپ تو پاکستان اور انڈیا کے لیے بڑا بھاری ثابت ہوا,0,1,0,0,0,0
میرا خیال ہے کہ بنگلہ دیش اور برمودا کے میچ کے بعد فیصلہ ہو گا بھارت کا,0,1,0,0,0,0
